metabolite	subsystem
nadh_x	Fatty acid oxidation
nadh_x	Bile acid synthesis
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	Glycolysis/gluconeogenesis
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	Transport, peroxisomal
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadh_x	Fatty acid oxidation
nadp_c	Miscellaneous
nadp_c	Pyruvate metabolism
nadp_c	Glycine, serine, alanine and threonine metabolism
nadp_c	Fatty acid synthesis
nadp_c	
nadp_c	Arginine and Proline Metabolism
nadp_c	Fatty acid oxidation
nadp_c	Vitamin D metabolism
nadp_c	Cytochrome metabolism
nadp_c	Pentose phosphate pathway
nadp_c	Pyruvate metabolism
nadp_c	Fatty acid oxidation
nadp_c	Fatty acid synthesis
nadp_c	Steroid metabolism
nadp_c	Pyruvate metabolism
nadp_c	Fatty acid synthesis
nadp_c	Folate metabolism
nadp_c	Tryptophan metabolism
nadp_c	Cytochrome metabolism
nadp_c	Cytochrome metabolism
nadp_c	Limonene and pinene degradation
nadp_c	Cytochrome metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Vitamin A metabolism
nadp_c	Folate metabolism
nadp_c	Squalene and cholesterol synthesis
nadp_c	Bile acid synthesis
nadp_c	Arginine and Proline Metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Heme degradation
nadp_c	Sphingolipid metabolism
nadp_c	Cytochrome metabolism
nadp_c	Folate metabolism
nadp_c	Bile acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid oxidation
nadp_c	Pyruvate metabolism
nadp_c	Pyrimidine catabolism
nadp_c	Fatty acid synthesis
nadp_c	Nucleotide interconversion
nadp_c	Tryptophan metabolism
nadp_c	Tyrosine metabolism
nadp_c	Cholesterol metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Bile acid synthesis
nadp_c	Cytochrome metabolism
nadp_c	Vitamin A metabolism
nadp_c	Glyoxylate and dicarboxylate metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Eicosanoid metabolism
nadp_c	Bile acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Vitamin D metabolism
nadp_c	Fatty acid synthesis
nadp_c	Heme degradation
nadp_c	Vitamin C metabolism
nadp_c	Tyrosine metabolism
nadp_c	
nadp_c	Bile acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Folate metabolism
nadp_c	Vitamin C metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid oxidation
nadp_c	Miscellaneous
nadp_c	Eicosanoid metabolism
nadp_c	Vitamin A metabolism
nadp_c	Glycerophospholipid metabolism
nadp_c	Bile acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Vitamin D metabolism
nadp_c	Cholesterol metabolism
nadp_c	Cytochrome metabolism
nadp_c	Cytochrome metabolism
nadp_c	Bile acid synthesis
nadp_c	
nadp_c	Pyruvate metabolism
nadp_c	Bile acid synthesis
nadp_c	Eicosanoid metabolism
nadp_c	Glycolysis/gluconeogenesis
nadp_c	
nadp_c	Fatty acid synthesis
nadp_c	Limonene and pinene degradation
nadp_c	Fatty acid synthesis
nadp_c	Tetrahydrobiopterin metabolism
nadp_c	Fatty acid synthesis
nadp_c	Glutamate metabolism
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Pyrimidine catabolism
nadp_c	Cytochrome metabolism
nadp_c	Fatty acid synthesis
nadp_c	Pentose phosphate pathway
nadp_c	Limonene and pinene degradation
nadp_c	Arginine and Proline Metabolism
nadp_c	Folate metabolism
nadp_c	Nucleotide interconversion
nadp_c	Fatty acid synthesis
nadp_c	Glyoxylate and dicarboxylate metabolism
nadp_c	Glycolysis/gluconeogenesis
nadp_c	Sphingolipid metabolism
nadp_c	Sphingolipid metabolism
nadp_c	Methionine and cysteine metabolism
nadp_c	Fatty acid synthesis
nadp_c	Vitamin A metabolism
nadp_c	Fructose and mannose metabolism
nadp_c	Transport, peroxisomal
nadp_c	Steroid metabolism
nadp_c	Cytochrome metabolism
nadp_c	Glycolysis/gluconeogenesis
nadp_c	Fatty acid synthesis
nadp_c	Fatty acid synthesis
nadp_c	Transport, endoplasmic reticular
nadp_c	Pyruvate metabolism
nadp_c	Cytochrome metabolism
nadp_c	Arginine and Proline Metabolism
nadp_c	Fructose and mannose metabolism
nadp_c	Citric acid cycle
nadp_c	Pentose phosphate pathway
nadp_c	Fatty acid synthesis
nadp_c	Phenylalanine metabolism
nadp_c	Pentose phosphate pathway
nadp_c	Fatty acid synthesis
nadp_c	Methionine and cysteine metabolism
nadp_c	Vitamin A metabolism
nadp_c	Bile acid synthesis
nadp_c	Vitamin A metabolism
nadp_e	Exchange/demand reaction
nadp_e	NAD metabolism
nadp_m	Bile acid synthesis
nadp_m	Folate metabolism
nadp_m	Bile acid synthesis
nadp_m	Fatty acid oxidation
nadp_m	Steroid metabolism
nadp_m	
nadp_m	Bile acid synthesis
nadp_m	Urea cycle
nadp_m	
nadp_m	
nadp_m	Steroid metabolism
nadp_m	Pyruvate metabolism
nadp_m	Bile acid synthesis
nadp_m	Fatty acid oxidation
nadp_m	Arginine and Proline Metabolism
nadp_m	
nadp_m	Arginine and Proline Metabolism
nadp_m	Bile acid synthesis
nadp_m	
nadp_m	
nadp_m	Arginine and Proline Metabolism
nadp_m	Lysine metabolism
nadp_m	Lysine metabolism
nadp_m	Fatty acid oxidation
nadp_m	
nadp_m	Glutamate metabolism
nadp_m	Citric acid cycle
nadp_m	Fatty acid oxidation
nadp_m	Fatty acid oxidation
nadp_m	Fatty acid oxidation
nadp_m	Fatty acid oxidation
nadp_m	Glutamate metabolism
nadp_m	Bile acid synthesis
nadp_m	Fatty acid oxidation
nadp_m	
nadp_m	Steroid metabolism
nadp_m	Folate metabolism
nadp_m	Fatty acid oxidation
nadp_m	Steroid metabolism
nadp_m	Fatty acid oxidation
nadp_m	Bile acid synthesis
nadp_m	NAD metabolism
nadp_m	Bile acid synthesis
nadp_m	Folate metabolism
nadp_m	
nadp_m	Ubiquinone synthesis
nadp_m	Fatty acid oxidation
nadp_m	Glutamate metabolism
nadp_m	Fatty acid oxidation
nadp_m	Fatty acid oxidation
nadp_m	Bile acid synthesis
nadp_m	Ubiquinone synthesis
nadp_m	
nadp_m	Fatty acid oxidation
nadp_m	
nadp_m	Glutamate metabolism
nadp_m	Cholesterol metabolism
nadp_m	Fatty acid oxidation
nadp_m	Bile acid synthesis
nadp_r	
nadp_r	Steroid metabolism
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	Eicosanoid metabolism
nadp_r	
nadp_r	Bile acid synthesis
nadp_r	Eicosanoid metabolism
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	Cholesterol metabolism
nadp_r	Steroid metabolism
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	Steroid metabolism
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	Bile acid synthesis
nadp_r	Bile acid synthesis
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	Bile acid synthesis
nadp_r	Bile acid synthesis
nadp_r	Cholesterol metabolism
nadp_r	Fatty acid synthesis
nadp_r	Steroid metabolism
nadp_r	
nadp_r	
nadp_r	Fatty acid oxidation
nadp_r	Cytochrome metabolism
nadp_r	Steroid metabolism
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	Bile acid synthesis
nadp_r	
nadp_r	
nadp_r	Bile acid synthesis
nadp_r	
nadp_r	Steroid metabolism
nadp_r	Squalene and cholesterol synthesis
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	Pentose phosphate pathway
nadp_r	
nadp_r	Fatty acid synthesis
nadp_r	
nadp_r	
nadp_r	Transport, endoplasmic reticular
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	Eicosanoid metabolism
nadp_r	Cholesterol metabolism
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	Eicosanoid metabolism
nadp_r	Steroid metabolism
nadp_r	
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	Fatty acid oxidation
nadp_r	
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	
nadp_r	Cholesterol metabolism
nadp_r	Steroid metabolism
nadp_r	
nadp_r	Bile acid synthesis
nadp_r	
nadp_r	
nadp_r	Pentose phosphate pathway
nadp_r	Pentose phosphate pathway
nadp_r	Steroid metabolism
nadp_r	Steroid metabolism
nadp_r	Bile acid synthesis
nadp_r	
nadp_r	
nadp_r	Steroid metabolism
nadp_r	
nadp_r	
nadp_x	Fatty acid oxidation
nadp_x	
nadp_x	Fatty acid oxidation
nadp_x	Fatty acid oxidation
nadp_x	Fatty acid oxidation
nadp_x	
nadp_x	
nadp_x	Transport, peroxisomal
nadp_x	Fatty acid oxidation
nadp_x	Bile acid synthesis
nadp_x	Bile acid synthesis
nadp_x	Fatty acid oxidation
nadp_x	Citric acid cycle
nadp_x	Fatty acid oxidation
nadp_x	Fatty acid oxidation
nadp_x	
nadp_x	Fatty acid oxidation
nadph_c	Miscellaneous
nadph_c	Pyruvate metabolism
nadph_c	Glycine, serine, alanine and threonine metabolism
nadph_c	Fatty acid synthesis
nadph_c	
nadph_c	Arginine and Proline Metabolism
nadph_c	Fatty acid oxidation
nadph_c	Vitamin D metabolism
nadph_c	Cytochrome metabolism
nadph_c	Pentose phosphate pathway
nadph_c	Pyruvate metabolism
nadph_c	Fatty acid oxidation
nadph_c	Fatty acid synthesis
nadph_c	Steroid metabolism
nadph_c	Pyruvate metabolism
nadph_c	Fatty acid synthesis
nadph_c	Folate metabolism
nadph_c	Tryptophan metabolism
nadph_c	Cytochrome metabolism
nadph_c	Cytochrome metabolism
nadph_c	Limonene and pinene degradation
nadph_c	Cytochrome metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Vitamin A metabolism
nadph_c	Folate metabolism
nadph_c	Squalene and cholesterol synthesis
nadph_c	Bile acid synthesis
nadph_c	Arginine and Proline Metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Heme degradation
nadph_c	Sphingolipid metabolism
nadph_c	Cytochrome metabolism
nadph_c	Folate metabolism
nadph_c	Bile acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid oxidation
nadph_c	Pyruvate metabolism
nadph_c	Pyrimidine catabolism
nadph_c	Fatty acid synthesis
nadph_c	Nucleotide interconversion
nadph_c	Tryptophan metabolism
nadph_c	Tyrosine metabolism
nadph_c	Cholesterol metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Bile acid synthesis
nadph_c	Cytochrome metabolism
nadph_c	Vitamin A metabolism
nadph_c	Glyoxylate and dicarboxylate metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Eicosanoid metabolism
nadph_c	Bile acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Vitamin D metabolism
nadph_c	Fatty acid synthesis
nadph_c	Heme degradation
nadph_c	Vitamin C metabolism
nadph_c	Tyrosine metabolism
nadph_c	
nadph_c	Bile acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Folate metabolism
nadph_c	Vitamin C metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid oxidation
nadph_c	Miscellaneous
nadph_c	Eicosanoid metabolism
nadph_c	Vitamin A metabolism
nadph_c	Glycerophospholipid metabolism
nadph_c	Bile acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Vitamin D metabolism
nadph_c	Cholesterol metabolism
nadph_c	Cytochrome metabolism
nadph_c	Cytochrome metabolism
nadph_c	Bile acid synthesis
nadph_c	
nadph_c	Pyruvate metabolism
nadph_c	Bile acid synthesis
nadph_c	Eicosanoid metabolism
nadph_c	Glycolysis/gluconeogenesis
nadph_c	
nadph_c	Fatty acid synthesis
nadph_c	Limonene and pinene degradation
nadph_c	Fatty acid synthesis
nadph_c	Tetrahydrobiopterin metabolism
nadph_c	Fatty acid synthesis
nadph_c	Glutamate metabolism
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Pyrimidine catabolism
nadph_c	Cytochrome metabolism
nadph_c	Fatty acid synthesis
nadph_c	Pentose phosphate pathway
nadph_c	Limonene and pinene degradation
nadph_c	Arginine and Proline Metabolism
nadph_c	Folate metabolism
nadph_c	Nucleotide interconversion
nadph_c	Fatty acid synthesis
nadph_c	Glyoxylate and dicarboxylate metabolism
nadph_c	Glycolysis/gluconeogenesis
nadph_c	Sphingolipid metabolism
nadph_c	Sphingolipid metabolism
nadph_c	Methionine and cysteine metabolism
nadph_c	Fatty acid synthesis
nadph_c	Vitamin A metabolism
nadph_c	Fructose and mannose metabolism
nadph_c	Steroid metabolism
nadph_c	Cytochrome metabolism
nadph_c	Glycolysis/gluconeogenesis
nadph_c	Fatty acid synthesis
nadph_c	Fatty acid synthesis
nadph_c	Transport, endoplasmic reticular
nadph_c	Pyruvate metabolism
nadph_c	Cytochrome metabolism
nadph_c	Arginine and Proline Metabolism
nadph_c	Fructose and mannose metabolism
nadph_c	Transport, peroxisomal
nadph_c	Citric acid cycle
nadph_c	Pentose phosphate pathway
nadph_c	Fatty acid synthesis
nadph_c	Phenylalanine metabolism
nadph_c	Pentose phosphate pathway
nadph_c	Fatty acid synthesis
nadph_c	Methionine and cysteine metabolism
nadph_c	Vitamin A metabolism
nadph_c	Bile acid synthesis
nadph_c	Vitamin A metabolism
nadph_m	Bile acid synthesis
nadph_m	Folate metabolism
nadph_m	Bile acid synthesis
nadph_m	Fatty acid oxidation
nadph_m	Steroid metabolism
nadph_m	
nadph_m	Bile acid synthesis
nadph_m	Urea cycle
nadph_m	
nadph_m	
nadph_m	Steroid metabolism
nadph_m	Pyruvate metabolism
nadph_m	Bile acid synthesis
nadph_m	Fatty acid oxidation
nadph_m	Arginine and Proline Metabolism
nadph_m	
nadph_m	Arginine and Proline Metabolism
nadph_m	Bile acid synthesis
nadph_m	
nadph_m	
nadph_m	Arginine and Proline Metabolism
nadph_m	Lysine metabolism
nadph_m	Lysine metabolism
nadph_m	Fatty acid oxidation
nadph_m	
nadph_m	Glutamate metabolism
nadph_m	Citric acid cycle
nadph_m	Fatty acid oxidation
nadph_m	Fatty acid oxidation
nadph_m	Fatty acid oxidation
nadph_m	Fatty acid oxidation
nadph_m	Glutamate metabolism
nadph_m	Bile acid synthesis
nadph_m	Fatty acid oxidation
nadph_m	
nadph_m	Steroid metabolism
nadph_m	Folate metabolism
nadph_m	Fatty acid oxidation
nadph_m	Steroid metabolism
nadph_m	Fatty acid oxidation
nadph_m	Bile acid synthesis
nadph_m	NAD metabolism
nadph_m	Bile acid synthesis
nadph_m	Folate metabolism
nadph_m	
nadph_m	Ubiquinone synthesis
nadph_m	Fatty acid oxidation
nadph_m	Glutamate metabolism
nadph_m	Fatty acid oxidation
nadph_m	Fatty acid oxidation
nadph_m	Bile acid synthesis
nadph_m	Ubiquinone synthesis
nadph_m	
nadph_m	Fatty acid oxidation
nadph_m	
nadph_m	Glutamate metabolism
nadph_m	Cholesterol metabolism
nadph_m	Fatty acid oxidation
nadph_m	Bile acid synthesis
nadph_r	
nadph_r	Steroid metabolism
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	Eicosanoid metabolism
nadph_r	
nadph_r	Bile acid synthesis
nadph_r	Eicosanoid metabolism
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	Cholesterol metabolism
nadph_r	Steroid metabolism
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	Steroid metabolism
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	Bile acid synthesis
nadph_r	Bile acid synthesis
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	Bile acid synthesis
nadph_r	Bile acid synthesis
nadph_r	Cholesterol metabolism
nadph_r	Fatty acid synthesis
nadph_r	Steroid metabolism
nadph_r	
nadph_r	
nadph_r	Fatty acid oxidation
nadph_r	Cytochrome metabolism
nadph_r	Steroid metabolism
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	Bile acid synthesis
nadph_r	
nadph_r	
nadph_r	Bile acid synthesis
nadph_r	
nadph_r	Steroid metabolism
nadph_r	Squalene and cholesterol synthesis
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	Pentose phosphate pathway
nadph_r	
nadph_r	Fatty acid synthesis
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	Eicosanoid metabolism
nadph_r	Cholesterol metabolism
nadph_r	Cholesterol metabolism
nadph_r	Transport, endoplasmic reticular
nadph_r	
nadph_r	Eicosanoid metabolism
nadph_r	Steroid metabolism
nadph_r	
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	Fatty acid oxidation
nadph_r	
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	
nadph_r	Cholesterol metabolism
nadph_r	Steroid metabolism
nadph_r	
nadph_r	Bile acid synthesis
nadph_r	
nadph_r	
nadph_r	Pentose phosphate pathway
nadph_r	Pentose phosphate pathway
nadph_r	Steroid metabolism
nadph_r	Steroid metabolism
nadph_r	Bile acid synthesis
nadph_r	
nadph_r	
nadph_r	Steroid metabolism
nadph_r	
nadph_r	
nadph_x	Fatty acid oxidation
nadph_x	
nadph_x	Fatty acid oxidation
nadph_x	Fatty acid oxidation
nadph_x	Fatty acid oxidation
nadph_x	
nadph_x	Transport, peroxisomal
nadph_x	
nadph_x	Fatty acid oxidation
nadph_x	Bile acid synthesis
nadph_x	Bile acid synthesis
nadph_x	Fatty acid oxidation
nadph_x	Citric acid cycle
nadph_x	Fatty acid oxidation
nadph_x	Fatty acid oxidation
nadph_x	
nadph_x	Fatty acid oxidation
naglc2p_U_c	N-glycan synthesis
naglc2p_U_c	N-glycan synthesis
ncam_c	Transport, extracellular
ncam_c	NAD metabolism
ncam_c	NAD metabolism
ncam_c	NAD metabolism
ncam_c	Exchange/demand reaction
ncam_c	NAD metabolism
ncam_e	Transport, extracellular
ncam_e	NAD metabolism
ncam_e	Exchange/demand reaction
ncam_e	NAD metabolism
nformanth_c	Tryptophan metabolism
nformanth_c	Tryptophan metabolism
nh4_c	Histidine metabolism
nh4_c	Transport, extracellular
nh4_c	Glycerophospholipid metabolism
nh4_c	Tyrosine metabolism
nh4_c	Purine catabolism
nh4_c	Histidine metabolism
nh4_c	Transport, extracellular
nh4_c	Tyrosine metabolism
nh4_c	Nucleotide interconversion
nh4_c	Transport, extracellular
nh4_c	Cysteine Metabolism
nh4_c	Heme synthesis
nh4_c	Phenylalanine metabolism
nh4_c	Glycine, serine, alanine and threonine metabolism
nh4_c	Nucleotide interconversion
nh4_c	Tryptophan metabolism
nh4_c	Transport, extracellular
nh4_c	Nucleotide interconversion
nh4_c	Pyrimidine catabolism
nh4_c	Pyrimidine catabolism
nh4_c	Folate metabolism
nh4_c	Aminosugar metabolism
nh4_c	Purine catabolism
nh4_c	Urea cycle
nh4_c	Pyrimidine catabolism
nh4_c	Alanine and aspartate metabolism
nh4_c	Nucleotide interconversion
nh4_c	Vitamin B6 metabolism
nh4_c	Transport, extracellular
nh4_c	NAD metabolism
nh4_c	Transport, peroxisomal
nh4_c	Tyrosine metabolism
nh4_c	Pyrimidine catabolism
nh4_c	Methionine and cysteine metabolism
nh4_c	Glutamate metabolism
nh4_c	Glycine, serine, alanine and threonine metabolism
nh4_c	Arginine and Proline Metabolism
nh4_c	Vitamin B6 metabolism
nh4_c	Bile acid synthesis
nh4_c	Transport, nuclear
nh4_c	Glycine, serine, alanine and threonine metabolism
nh4_c	Pyrimidine catabolism
nh4_c	beta-Alanine metabolism
nh4_c	Nucleotide interconversion
nh4_c	Transport, mitochondrial
nh4_c	Pyrimidine catabolism
nh4_e	Transport, extracellular
nh4_e	Exchange/demand reaction
nh4_e	Purine catabolism
nh4_e	Transport, extracellular
nh4_e	Transport, extracellular
nh4_e	Urea cycle
nh4_e	Transport, extracellular
nh4_e	Transport, extracellular
nh4_e	Nucleotide interconversion
nh4_e	Methionine and cysteine metabolism
nh4_m	Urea cycle
nh4_m	Alanine and aspartate metabolism
nh4_m	Transport, mitochondrial
nh4_m	Urea cycle
nh4_m	Glycine, serine, alanine and threonine metabolism
nh4_m	Glycine, serine, alanine and threonine metabolism
nh4_m	Glutamate metabolism
nh4_m	Glutamate metabolism
nh4_m	Glutamate metabolism
nh4_m	Glutamate metabolism
nh4_m	Glycine, serine, alanine and threonine metabolism
nh4_n	Transport, nuclear
nh4_n	Nucleotide interconversion
nh4_n	Nucleotide interconversion
nh4_x	Alanine and aspartate metabolism
nh4_x	Lysine metabolism
nh4_x	D-alanine metabolism
nh4_x	Transport, peroxisomal
nh4_x	Glycine, serine, alanine and threonine metabolism
nicrns_c	NAD metabolism
nicrns_c	NAD metabolism
nicrns_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	NAD metabolism
nicrnt_c	Transport, nuclear
nicrnt_c	NAD metabolism
nicrnt_n	NAD metabolism
nicrnt_n	Transport, nuclear
nm2masn_g	N-glycan synthesis
nm2masn_g	N-glycan synthesis
nm4masn_g	N-glycan synthesis
nm4masn_g	N-glycan synthesis
nmn_c	NAD metabolism
nmn_c	NAD metabolism
nmn_c	NAD metabolism
nmn_c	Transport, nuclear
